quadgram,PMI
"('protein', 'D3112p03', 'Bacteriophage', 'D3112')",33.153720068342245
"('C-4', 'type', 'zinc', 'finger')",33.148472884712135
"('frame', 'shift,8-oxoguanine', 'DNA', 'glycosylase')",33.120763534369075
"('Conserved', 'hypothetical', 'protein', '2217')",33.11235243187369
"('Oligopeptide', 'transport', 'system', 'permease')",33.09058273615472
"('Putrescine', 'transport', 'system', 'permease')",33.09058273615472
"('transport', 'system', 'permease', 'DctM')",33.09058273615472
"('Fibronectin', 'type', 'III', 'protein,36-mer')",33.08161790995588
"('body', 'complex', 'protein', 'FliE')",33.08114546640812
"('hook-basal', 'body', 'complex', 'protein')",33.08114546640812
"('regulator', 'containing', 'CheY-like', 'receiver')",33.07367023702577
"('alpha', 'subunit', 'Fumarate', 'hydratase')",33.03909837601435
"('PFAM', 'phosphoesterase', 'PA-phosphatase', 'related')",33.03583606049786
"('Type', 'II/IV', 'secretion', 'system')",32.996425242330375
"('factor', 'enzyme', '1,23S', 'rRNA-intervening')",32.986771803731685
"('Hydrolase', 'Family', '25-like', 'lysozyme')",32.97920411585545
"('nuclear', 'chromosome', 'segregation,4Fe-4S', 'single')",32.9754821478445
"('large', 'subunit,4Fe-4S', 'single', 'cluster')",32.96977468700369
"('certain', 'short-lived', 'regulatory', 'proteins')",32.962113627699566
"('complex', 'induces', 'mRNA', 'cleavage')",32.9581591214268
"('lambda', 'gpK,36-mer', 'N-terminal', 'peptide')",32.95374460909366
"('antimicrobial', 'peptide', 'transport', 'system')",32.94088980339687
"('The', 'proton', 'acceptor', 'active')",32.93817231124756
"('RecT', 'family,4Fe-4S', 'single', 'cluster')",32.92971082114397
"('system', 'fructose', 'IIA', 'component')",32.928402683214955
"('Branched-chain', 'amino', 'acid', 'transport')",32.911175579343535
"('sigma', 'stress', 'factor', 'RpoS')",32.897504465634604
"('plasmid', 'C-4', 'type', 'zinc')",32.89693411771617
"('prokaryotic', 'molybdopterin-containing', 'oxidoreductase', 'family')",32.89308510043328
"('various', 'penultimate', 'amino', 'acid')",32.89118410415606
"('COG5614', 'Bacteriophage', 'head-tail', 'adaptor')",32.8856943279786
"('PFAM', 'Integrase', 'catalytic', 'region,5')",32.87870008730074
"('connector', 'protein,4Fe-4S', 'single', 'cluster')",32.85918382494378
"('ABC-type', 'sugar', 'transport', 'systems')",32.847220709576774
"('Tartrate', 'dehydratase', 'alpha', 'subunit')",32.84645329807195
"('membrane', 'spanning', 'protein', 'TolA')",32.83782238720207
"('amino', 'acid', 'ATP-binding', 'cassette')",32.819115026354766
"('Conjugal', 'transfer', 'protein', 'TraD')",32.78535496730793
"('process', 'via', 'aminoadipic', 'acid')",32.76517074994263
"('initiates', 'fatty', 'acid', 'synthesis')",32.762771126330264
"('supervised', 'orthologous', 'group,4Fe-4S', 'iron')",32.75134558329106
"('envelope-related', 'transcriptional', 'attenuator', 'domain')",32.747742883819164
"('nuclease', 'domain,23S', 'rRNA-intervening', 'sequence')",32.73594379945145
"('Dinuclear', 'metal', 'center', 'protein')",32.72999874232556
"('ABC', 'transporter', 'complex', 'ZnuABC')",32.72524143802396
"('ABC', 'transporter', 'complex', 'PotABCD')",32.72524143802396
"('ABC', 'transporter', 'complex', 'PstSACB')",32.72524143802396
"('ABC', 'transporter', 'complex', 'FbpABC')",32.72524143802395
"('ABC', 'transporter', 'complex', 'MetNIQ')",32.72524143802395
"('ABC', 'transporter', 'complex', 'RbsABC')",32.72524143802395
"('ABC', 'transporter', 'complex', 'TagGH')",32.72524143802395
"('Caudovirus', 'prohead', 'serine', 'protease,4Fe-4S')",32.7156257856227
"('Caudovirus', 'prohead', 'serine', 'protease,3')",32.71562578562269
"('Caudovirus', 'prohead', 'serine', 'protease,3-deoxy-D-manno-octulosonate')",32.71562578562269
"('Caudovirus', 'prohead', 'serine', 'protease,3D')",32.71562578562269
"('tryptophan', 'synthase', 'beta', 'chain')",32.703252534540766
"('fumarate', 'reductase', 'flavoprotein', 'subunit')",32.68712767187271
"('nucleotide', 'excision', 'repair', 'machinery')",32.67400437241186
"('copper', 'amine', 'oxidase', 'domain')",32.653455288230404
"('The', 'V-type', 'alpha', 'chain')",32.63089169130408
"('cleaves', 'DNA', 'hairpin', 'structures')",32.60886449583764
"('feS', 'assembly', 'protein', 'SufB')",32.60240328556938
"('CRISPR', 'system', 'CASCADE', 'complex')",32.596897276492996
"('PFAM', 'Formylglycine-generating', 'sulfatase', 'enzyme')",32.59466160940838
"('tube', 'protein,4Fe-4S', 'iron', 'sulfur')",32.59286120772339
"('branched-chain', 'amino', 'acid', 'transport')",32.589247484456166
"('anaerobic', 'DMSO', 'reductase', 'chain')",32.57454331949651
"('HK97', 'family,4Fe-4S', 'iron', 'sulfur')",32.565802195498975
"('amino', 'acid', 'carrier', 'protein,4Fe-4S')",32.55870608992779
"('SWIM', 'zinc', 'finger,3D', 'domain')",32.55556935189858
"('-dependent', 'epimerase', 'dehydratase', 'family')",32.55312671794894
"('repeat', 'protein,4Fe-4S', 'single', 'cluster')",32.54831091856541
"('The', 'two', 'antagonistic', 'activities')",32.5475724871916
"('CorA-like', 'Mg2+', 'transporter', 'protein')",32.52662069890776
"('abc', 'transporter', 'atp-binding', 'protein')",32.52662069890776
"('Tellurium', 'resistance', 'protein', 'TerD')",32.475252307817364
"('aromatic', 'acid', 'exporter', 'C-terminal')",32.475169296508554
"('archaeal', 'Holliday', 'junction', 'resolvase')",32.46083151814308
"('ParB-like', 'nuclease', 'domain,23S', 'rRNA-intervening')",32.45840982392254
"('oligopeptide', 'transport', 'system', 'periplasmic')",32.4416571767016
"('transport', 'protein', 'ExbD', 'TolR')",32.42947954049723
"('translation', 'termination', 'release', 'factors')",32.42230057061993
"('cell', 'wall', 'surface', 'anchor')",32.41793355970536
"('binding-protein-dependent', 'transport', 'system', 'permease')",32.412510831042084
"('protein,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('superfamily,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('regulator,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('score,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('protein', '2,37-kD', 'nucleoid-associated', 'bacterial')",32.393037544529165
"('family,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('8.87,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('2,37-kD', 'nucleoid-associated', 'bacterial', 'protein')",32.393037544529165
"('The', 'V-type', 'beta', 'chain')",32.38498146326149
"('PFAM', 'zinc', 'finger', 'CHC2-family')",32.35955521091121
"('Carbamoyl-phosphate', 'synthetase', 'large', 'chain')",32.35804230403071
"('helix-turn-helix', 'protein,23S', 'rRNA-intervening', 'sequence')",32.35178227521932
"('nuclease', 'domain,4Fe-4S', 'iron', 'sulfur')",32.33923812294486
"('Acetyl-CoA', 'hydrolase/transferase', 'N-terminal', 'domain')",32.30099652481298
"('subunit', 'binding,4Fe-4S', 'single', 'cluster')",32.298489610616954
"('long-chain', 'fatty', 'acid', 'transport')",32.29486065991993
"('N-glycosylase', 'activity', 'releases', 'various')",32.28196144627272
"('specific', '2-hydroxyacid', 'dehydrogenase', 'catalytic')",32.263387016779404
"('SPTR', 'Heat', 'shock', 'protein')",32.25880915281209
"('Inner', 'membrane', 'protein', 'yagU')",32.25285988648091
"('Cell', 'wall', 'hydrolase', 'SleB')",32.24018101594574
"('Biopolymer', 'transport', 'protein', 'ExbD/TolR')",32.23683446255484
"('Plasmid', 'maintenance', 'system', 'antidote')",32.23589117702576
"('guanyl-nucleotide', 'exchange', 'factor', 'activity')",32.220574032357135
"('ABC-type', 'cobalt', 'transport', 'system')",32.19838602568923
"('ABC-type', 'oligopeptide', 'transport', 'system')",32.19838602568923
"('XRE-family', 'like', 'proteins,23S', 'rRNA-intervening')",32.19071241193164
"('FeS', 'assembly', 'protein', 'SufD')",32.18736578629053
"('Threonine', 'alanine', 'tRNA', 'ligase')",32.186503655752944
"('subunit', 'Fumarate', 'hydratase', 'class')",32.1844965754599
"('uvrB', 'subunits', 'scans', 'DNA')",32.16538030903176
"('HTH', 'DNA-binding', 'domain,2-oxoacid', 'acceptor')",32.15858636549656
"('COG4422', 'Bacteriophage', 'protein', 'gp37')",32.153720068342245
"('Bacteriophage', 'phiYeO3-12', '1.45', 'protein')",32.15372006834224
"('shaft', 'protein', 'Bacteriophage', 'A118')",32.15372006834224
"('methylmalonyl-CoA', 'mutase', 'small', 'subunit')",32.15180864150783
"('Glycyl-tRNA', 'synthetase', 'beta', 'subunit')",32.13022313524933
"('like', 'common', 'ATP-dependent', 'phosphofructokinases')",32.121144278802234
"('envelope-related', 'function', 'transcriptional', 'attenuator')",32.117072308117365
"('capsule', 'synthesis', 'protein', 'PGA_cap')",32.108894112101275
"('polar', 'amino', 'acid', 'transport')",32.10382065728592
"('IMC', 'autoproteolytic', 'cleavage', 'domain')",32.09523764274177
"('Shikimate', 'dehydrogenase', 'substrate', 'binding')",32.06325866002051
"('The', 'phosphoenolpyruvate-dependent', 'sugar', 'phosphotransferase')",32.05373515617388
"('Bacteriophage', 'holin', 'family,2-hydroxyglutaryl-CoA', 'dehydratase')",32.04605793454061
"('Putative', 'aromatic', 'acid', 'exporter')",32.02852219071289
"('tRNA', 'ligase', 'second', 'additional')",32.023605921204606
"('Holliday', 'junction', 'intermediates', 'made')",32.01038868273305
"('resolves', 'Holliday', 'junction', 'intermediates')",32.01038868273303
"('Methionine', 'biosynthesis', 'protein', 'MetW')",32.00774738864438
"('DNA', 'wraps', 'around', 'one')",31.990293602473677
"('30S', 'ribosomal', 'subunit', 'biogenesis')",31.98193233452307
"('Cold-shock', 'DNA-binding', 'domain', 'protein,4')",31.968957113958332
"('Serine', 'dehydratase', 'beta', 'chain')",31.962639163359416
"('helix-turn-helix', 'protein,4Fe-4S', 'iron', 'sulfur')",31.955076598712733
"('segregation', 'ATPase', 'FtsK', 'SpoIIIE')",31.940853791534167
"('viral', 'recombinase', 'family,4Fe-4S', 'iron')",31.936085463148107
"('transcriptional', 'preinitiation', 'complex', 'assembly')",31.90470267078724
"('class-II', 'aminoacyl-tRNA', 'synthetase', 'family')",31.890161705226507
"('score', '10.00,4Fe-4S', 'single', 'cluster')",31.885112289934305
"('Protein', 'X,4Fe-4S', 'single', 'cluster')",31.88169026235688
"('N-terminal', 'domain,4Fe-4S', 'single', 'cluster')",31.86654452989503
"('DNA-binding', 'domain,4Fe-4S', 'single', 'cluster')",31.85643321392774
"('transport', 'systems', 'inner', 'membrane')",31.853452663288294
"('catabolism', 'regulatory', 'protein-like', 'family')",31.850376839120646
"('Plasmid', 'encoded', 'RepA', 'protein')",31.84011419871006
"('various', 'ABC-type', 'transport', 'systems')",31.83392388696332
"('BIO14.03', 'Phage', 'related', 'functions')",31.826694144868227
"('cystathionine', 'beta-', 'synthase', 'family')",31.82050267096797
"('J-like', 'protein,23S', 'rRNA-intervening', 'sequence')",31.80563902338869
"('Methylmalonyl-CoA', 'mutase,4Fe-4S', 'binding', 'domain')",31.80251710636333
"('Bacterial', 'conjugation', 'TrbI-like', 'protein')",31.80201231126154
"('weight', 'phosphotyrosine', 'protein', 'phosphatase')",31.781067608904838
"('Glutathione', 'synthase', 'Ribosomal', 'protein')",31.774355968358677
"('Cell', 'shape', 'determining', 'protein')",31.774355968358677
"('Protein', 'X,4Fe-4S', 'iron', 'sulfur')",31.764338997003566
"('CASCADE', 'complex', 'protein', 'CasA')",31.759217371520755
"('CASCADE', 'complex', 'protein', 'CasA,3')",31.75921737152075
"('polar', 'amino', 'acid', 'ABC')",31.75398142391486
"('Integrating', 'conjugative', 'element', 'protein')",31.747219838421167
"('N-6', 'DNA', 'Methylase,4Fe-4S', 'single')",31.745604890746254
"('sugar', 'transport', 'systems', 'permease')",31.73941742004226
"('DNA-binding', 'domain,4Fe-4S', 'iron', 'sulfur')",31.739081948574434
"('phosphate', 'starvation-inducible', 'protein', 'PhoH')",31.73828671365115
"('reductase', 'activating', 'protein,4Fe-4S', 'single')",31.731597717529603
"('plasmid-related', 'protein', 'TIGR03299,4', 'iron')",31.726755735861442
"('COGs', 'COG3943', 'Virulence', 'protein')",31.711814502289958
"('mechanosensitive', 'ion', 'channel', 'activity')",31.709447872142434
"('zinc', 'D-Ala-D-Ala', 'carboxypeptidase', 'activity')",31.709447872142434
"('score', '8.87,2-oxoacid', 'acceptor', 'oxidoreductase')",31.707217950991655
"('phosphate', 'regulatory', 'system', 'phoR')",31.705376460326985
"('class', 'IV-like', 'SAM-binding', 'methyltransferase')",31.698353186764734
"('class', 'I-like', 'SAM-binding', 'methyltransferase')",31.698353186764727
"('Carbamoyl-phosphate', 'synthase', 'small', 'chain')",31.669555605298076
"('polymerase', 'activity,4Fe-4S', 'single', 'cluster')",31.664857194975273
"('GyrI-like', 'small', 'molecule', 'binding')",31.66338868921537
"('III', 'protein,36-mer', 'N-terminal', 'peptide')",31.654323913615876
"('Zn2', 'uptake', 'regulation', 'proteins')",31.65419195772696
"('The', 'Chi-altered', 'holoenzyme', 'produces')",31.652750332913236
"('Putative', 'lactococcus', 'lactis', 'phage')",31.642045646523187
"('BNR', 'Asp-box', 'repeat', 'protein')",31.640731404228482
"('Tn3', 'transposase', 'DDE', 'domain')",31.62965681389647
"('head-tail', 'connector', 'protein,4Fe-4S', 'single')",31.627310350596446
"('probes', 'one', 'DNA', 'strand')",31.604015096176255
"('terminase', 'large', 'subunit,23S', 'rRNA-intervening')",31.603207716648036
"('Pilus', 'assembly', 'protein', 'PilX')",31.60240328556938
"('riboside', 'transmembrane', 'transporter', 'activity')",31.599392730356538
"('arsenite', 'transmembrane', 'transporter', 'activity')",31.599392730356538
"('L-valine', 'transmembrane', 'transporter', 'activity')",31.599392730356538
"('clamp', 'onto', 'primed', 'DNA')",31.59436492614253
"('tail', 'protein', 'L,50S', 'ribosome-binding')",31.57378116030385
"('systems', 'inner', 'membrane', 'component')",31.570978376630816
"('The', 'KaiABC', 'complex', 'may')",31.566871173844785
"('MazG', 'nucleotide', 'pyrophosphohydrolase', ""domain,5'-3"")",31.55335963531671
"('MinD', 'ParA', 'nucleotide', 'binding')",31.517936048889297
"('Tail', 'Protein', 'X,4Fe-4S', 'single')",31.511740652606573
"('C4-dicarboxylate', 'transport', 'system', 'permease')",31.505620235433565
"('cellular', 'carbohydrate', 'metabolic', 'process')",31.504573349668174
"('spermidine', 'putrescine', 'transport', 'system')",31.486511412485857
"('stress', 'resistance', 'protein', 'BhsA')",31.47525230781736
"('thioredoxin', 'reductase', 'catalytic', 'beta')",31.459844184814123
"('gp36', 'major', 'capsid-like', 'protein')",31.454620975045227
"('may', 'also', 'transport', 'FMN')",31.44676653344237
"('ABC', 'transporter', 'transmembrane', 'region')",31.440328412341497
"('class-I', 'aminoacyl-tRNA', 'synthetase', 'family')",31.432749254225868
"('crossover', 'junction', 'endodeoxyribonuclease', 'RusA')",31.43138659289654
"('thus', 'removing', 'DNA', 'supercoils')",31.424989627522983
"('DNA', 'Methylase,4Fe-4S', 'single', 'cluster')",31.414398982270882
"('Phe-tRNA', 'synthetase', 'alpha', 'subunit')",31.376133363291924
"('glycyl-tRNA', 'synthetase', 'alpha', 'subunit')",31.376133363291913
"('binding,4Fe-4S', 'single', 'cluster', 'domain')",31.37395367080784
"('Terminase,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('subfamily,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('10.00,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('regulator,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('reductant,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('phosphatase,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('fold,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('derivatives,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('dehydrogenase,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('cleavage,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('bacteria,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('segregation,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('T-like,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('S24-like,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Methylase,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Membrane,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('M15,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Helix-turn-helix,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('GpU,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Flotillin,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Cas6,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('Asp,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('2,4Fe-4S', 'single', 'cluster', 'domain')",31.373953670807836
"('lactis', 'phage', 'r1t', 'holin')",31.362726157101903
"('Cell', 'wall', 'hydrolase', 'autolysin')",31.347096219862248
"('Tail', 'Protein', 'X,4Fe-4S', 'iron')",31.333953533391288
"('shikimic', 'acid', 'using', 'ATP')",31.323917168050436
"('DNA', 'invertase', 'Pin', 'homologs')",31.3219933020983
"('double-stranded', 'RNA', 'RNA-DNA', 'hybrid')",31.30729637282544
"('Cell', 'wall', 'hydrolyses', 'involved')",31.303526489570384
"('family', '2,4Fe-4S', 'single', 'cluster')",31.30046128549869
"('DNA', 'methyltransferase,4Fe-4S', 'iron', 'sulfur')",31.297047716917575
"('DNA', 'methylase,4Fe-4S', 'iron', 'sulfur')",31.29704771691757
"('Clp', 'protease,8-oxoguanine', 'DNA', 'glycosylase')",31.295706610578016
"('prophage', 'FluMu', 'protein', 'gp28')",31.290234157144347
"('Sporulation', 'initiation', 'factor', 'Spo0A')",31.284715130737112
"('iron', 'sulfur', 'cluster', 'binding')",31.272740152422067
"('DNA', 'synthesis,4Fe-4S', 'dicluster', 'domain')",31.263888476467677
"('dehydratase', 'alpha', 'subunit', 'Fumarate')",31.261490797350792
"('conjugative', 'transfer', 'protein', 'TrbL')",31.241034451084122
"('ABC', 'transporter', 'FtsEX', 'involved')",31.220793542992748
"('RNA', 'dependent', 'RNA', 'polymerase,5')",31.218873663552472
"('DNA', 'replication', 'origin', ""binding,5'-3"")",31.183455312486362
